ord,n,m,all_data,a,find_counterfactual_set,select_optimal_pairs,improved_counterfactual,time,equal_r1_r2,equal_r1_r3,equal_r2_r3
91,20,7,"[([66], 0.0003252288175503548), ([28], 0.004915481082441285), ([72], 0.0010389926510757858), ([27], 0.0002616968560204902), ([87], 0.004884481858829669), ([58], 0.0019479593591924826), ([22], 0.004488957093414298), ([16], 0.00131467857619322), ([97], 0.001438930516761941), ([25], 0.0016541304087288383), ([41], 0.0011036513613515231), ([59], 0.0015810871788976056), ([56], 0.002648542497197432), ([45], 0.0028117476131530863), ([77], 0.00099100935722715), ([19, 77], 0.005526298531623947), ([39, 19, 77], 0.0073268804653974584)]",0.02586498654436691,"[28, 87, 22, 45, 56, 39, 19, 77]","[28, 87, 22, 97, 45, 39, 19, 77]",[],"[9.417533874511719e-05, 0.16087818145751953, 0.00014925003051757812]",TRUE,FALSE,FALSE
91,22,8,"[([87], 0.002110395338838419), ([29], 0.0010685887863240461), ([15], 0.0031598761501301117), ([54], 0.0004082160366461324), ([68], 0.0030210747154674356), ([27], 0.0012096768807784337), ([48, 68], 0.007261060251002197), ([22, 54], 0.004629385783727644), ([99, 15], 0.007201032447452989), ([97, 87], 0.005350975822842495), ([36, 27], 0.003091736150006637), ([88, 29], 0.0014064644076268605), ([39, 88, 29], 0.0035775743038106173), ([94, 36, 27], 0.008008251484954158), ([40, 99, 15], 0.010877163416290903), ([47, 97, 87], 0.00863103096397165), ([21, 48, 68], 0.009704179076687044), ([38, 22, 54], 0.005969386531348682), ([67, 40, 99, 15], 0.012963125428819468), ([55, 39, 88, 29], 0.005770839780303369), ([93, 55, 39, 88, 29], 0.00956915850316331)]",0.029677397654876196,"[40, 99, 15, 21, 48, 68, 47, 97, 87, 27]","[48, 68, 36, 27, 40, 99, 15, 47, 97, 87]",[],"[0.0002872943878173828, 0.020981311798095703, 0.0001544952392578125]",TRUE,FALSE,FALSE
91,22,9,"[([16], 0.0004473850611604063), ([58], 0.0022674013963739996), ([14], 0.00293768427402982), ([40], 0.003509260597808616), ([19], 0.002967271363100016), ([31], 0.004771919737443679), ([99], 0.004003528582371816), ([11], 0.004466943780441798), ([62], 0.004973163791337631), ([77], 0.004654733918322995), ([70], 0.004130987489412317), ([22], 0.0038890346224001444), ([3], 0.004192162975023131), ([56], 0.003722638728504737), ([87], 0.000395347751805043), ([20, 70], 0.00784005361813984), ([35, 14], 0.005044714610176654), ([94, 22], 0.006811852256084636), ([32, 20, 70], 0.012164581216113222), ([23, 32, 20, 70], 0.012506468947940337), ([50, 23, 32, 20, 70], 0.013058031609353392)]",0.04794361243233232,"[62, 31, 77, 11, 3, 32, 20, 70, 99, 22, 35, 14]","[19, 99, 11, 62, 77, 3, 56, 94, 22, 32, 20, 70]",[],"[0.00021505355834960938, 0.9271101951599121, 0.00016188621520996094]",TRUE,FALSE,FALSE
91,25,10,"[([27], 0.002723817895101974), ([67], 0.001076812801050594), ([73], 0.0007120713496262466), ([94], 0.0031140601990466057), ([79], 0.0018340264359547442), ([44], 0.0013847643151855516), ([12], 0.002164617438215943), ([2], 0.0007161039247104023), ([72], 0.0002850723816699707), ([84], 0.004824151772331363), ([10], 0.0035866224555574193), ([13], 0.0011197273725622786), ([17], 0.004319806283022026), ([14], 0.0047737791695830955), ([18], 0.004297453881490262), ([46], 0.000480726429597948), ([45], 0.0044068059669021276), ([92], 0.0005221918390576952), ([59], 0.004383188872925763), ([34, 92], 0.005274788378081129), ([1, 94], 0.0034407108252366386), ([15, 84], 0.008549158245175426), ([30, 15, 84], 0.01178333938379883), ([66, 30, 15, 84], 0.015060159387931054)]",0.001111012526993622,[84],[13],[14],"[1.9073486328125e-05, 12.805220603942871, 0.0001971721649169922]",TRUE,TRUE,TRUE
91,22,11,"[([77], 0.0021398218570352467), ([52], 0.0005112854822182867), ([83], 0.003165538197916673), ([76], 0.0012619500008614931), ([30], 0.0030921273119933514), ([75], 0.0007451487320010824), ([20], 0.0008319283010032997), ([35], 0.0027314079263281495), ([17], 0.004292544303624134), ([51], 0.0023538713703137072), ([18], 0.004227620025310406), ([86], 0.0032690669054658717), ([41], 4.47608182611803e-05), ([40, 20], 0.00353058827874249), ([29, 41], 0.0004212834269111043), ([19, 75], 0.0026724550403992094), ([50, 19, 75], 0.006425799612681028), ([53, 40, 20], 0.0044319780025815925), ([21, 53, 40, 20], 0.008382315870564386), ([1, 21, 53, 40, 20], 0.010879250583446846)]",0.007980373190168338,"[17, 18]","[17, 18]","[17, 18]","[3.170967102050781e-05, 0.2963438034057617, 0.00017118453979492188]",TRUE,TRUE,TRUE
91,24,12,"[([94], 0.0010584082253688404), ([80], 0.0016867531908625172), ([84], 0.004122066470394027), ([23], 0.0045516970354980806), ([73], 0.0033154154510115015), ([82], 0.0023986543907587314), ([99], 0.0004613094608308255), ([18], 0.0027492512904278904), ([86], 0.0029835570584566995), ([31], 0.0029647282122703344), ([30], 0.003010020220143937), ([48], 0.004743462094609513), ([65], 0.0035943811601924177), ([66], 0.0019291855970147943), ([93], 0.0041630045156077836), ([8], 6.6523970055427e-06), ([33], 0.0023256003604071934), ([71], 0.003228701338261498), ([56], 0.0047782424202537244), ([21], 0.0017092210443258554), ([95], 0.0011123470524416347), ([2, 71], 0.005176125493787409), ([3, 33], 0.0024951741975593415), ([27, 3, 33], 0.0027678067440986037)]",0.04275850946077741,"[56, 48, 23, 93, 84, 65, 73, 71, 30, 86, 31, 18]","[84, 23, 73, 86, 30, 48, 65, 93, 33, 56, 2, 71]",[],"[0.0002522468566894531, 24.226579666137695, 0.0002052783966064453]",TRUE,FALSE,FALSE
91,20,13,"[([4], 0.004385370223289533), ([7], 0.004922908753275114), ([66], 0.0022590175757251398), ([22], 0.002552599338965288), ([53], 0.002326126604434341), ([39], 0.002823912070984747), ([47], 0.0028450173488601934), ([58], 0.0017190381871563503), ([11], 0.0007744885232082344), ([90], 0.0033498780452808747), ([61], 0.0021476584794176), ([25], 0.0043735115666226464), ([50], 0.004606383781233973), ([54], 0.004645236202841704), ([14], 0.0002746939861587777), ([77], 0.004525316253167792), ([63], 0.0006910031496205782), ([31], 0.004142802295946438), ([42, 11], 0.0027033425424613164), ([94, 42, 11], 0.006072994455910034)]",0.008470555304378666,"[7, 54]","[25, 31]","[7, 54]","[3.2901763916015625e-05, 2.4550461769104004, 0.00015354156494140625]",TRUE,TRUE,TRUE
91,20,14,"[([65], 0.003549046357500217), ([2], 0.002435783740692881), ([4], 0.0028849765522826073), ([75], 0.0001876151349476096), ([45], 0.0018507875537314667), ([19], 0.000462789330705789), ([27], 0.0039437357213942025), ([84], 0.00424658130952418), ([44], 0.0027165688043054364), ([35], 0.004841402011689676), ([6], 0.001067885723886594), ([25], 0.0006829496892923808), ([53], 0.002362999143027898), ([68], 0.003707881965213965), ([5, 45], 0.004916104523751371), ([99, 44], 0.0034876568089799646), ([20, 65], 0.0036571962169380566), ([82, 2], 0.006849358658123875), ([70, 4], 0.004686721971936754), ([77, 25], 0.002922810411930205)]",0.03350241822561959,"[35, 84, 27, 68, 65, 82, 2, 4, 5, 45]","[65, 4, 27, 84, 35, 68, 99, 44, 82, 2]",[],"[0.00011944770812988281, 1.0931639671325684, 0.00017714500427246094]",TRUE,FALSE,FALSE
91,24,15,"[([88], 0.0035520379630724144), ([55], 0.002487796457590014), ([86], 0.004404489282415287), ([80], 0.004299966999473085), ([85], 0.004517152147245109), ([72], 0.0016604099647841498), ([32], 0.003312611437824523), ([73, 80], 0.006281887039640223), ([8, 73, 80], 0.01084943999972619), ([96, 8, 73, 80], 0.013911727768605863)]",0.0013419431258427988,[85],[72],[85],"[1.2874603271484375e-05, 0.0004978179931640625, 5.555152893066406e-05]",TRUE,TRUE,TRUE
91,20,16,"[([74], 0.0038911745594937307), ([88], 0.003842535187362986), ([95], 0.0022290698104321534), ([77], 0.004746259535871494), ([6], 0.0038070225416692123), ([49], 0.0038893445563077996), ([57], 0.00365943821562121), ([56], 0.0020205214989401366), ([17], 0.004838292974877182), ([93], 0.0009802397017451164), ([32, 56], 0.006937838428512449), ([65, 74], 0.005539282079773162), ([12, 57], 0.006140810446859381), ([90, 12, 57], 0.008646061841251303), ([11, 32, 56], 0.010471370186278106), ([97, 65, 74], 0.010275752771521388), ([47, 90, 12, 57], 0.010321018462895548), ([76, 11, 32, 56], 0.014285811408577372), ([72, 97, 65, 74], 0.012463089301735137)]",0.055843317998268124,[],"[88, 77, 6, 49, 17, 97, 65, 74, 47, 90, 12, 57, 76, 11, 32, 56]",[],"[0.0004394054412841797, 0.16072964668273926, 0.00016188621520996094]",FALSE,TRUE,FALSE
91,25,17,"[([88], 0.0035174497952770584), ([90], 0.0010731672283226174), ([61], 0.0038684402770085176), ([57], 0.0013748971456243404), ([28], 0.0038212898447805657), ([100], 0.003164470053633193), ([64], 0.0025011497370229607), ([74], 0.003466745466022725), ([9], 0.0019661826147875073), ([23], 0.000980907376041228), ([29], 0.0021984280118705073), ([78], 0.0020463978891543232), ([11], 0.004627603696513361), ([48, 57], 0.0041411618555793174), ([76, 74], 0.00810757494450388), ([67, 90], 0.005731857193492481), ([62, 28], 0.008686828162822437), ([93, 29], 0.006350985342354117), ([17, 64], 0.007275254104756979), ([50, 100], 0.007146573901533081), ([68, 9], 0.006758649952427049), ([42, 17, 64], 0.011984794650433658), ([65, 76, 74], 0.01204555049206187), ([59, 65, 76, 74], 0.015724705443921246), ([91, 42, 17, 64], 0.012116402163425386)]",0.0013504080094582356,[11],[57],[62],"[1.9311904907226562e-05, 4.008874416351318, 0.0001697540283203125]",TRUE,TRUE,TRUE
91,25,18,"[([100], 0.0021074914942444617), ([12], 0.004409191894816239), ([67], 0.0003403503313405432), ([64], 0.002972454128080549), ([78], 0.002518497623634828), ([99], 4.41668118142785e-05), ([73], 0.0021844821626233026), ([60], 0.003625890099251676), ([51], 0.0020627363351426848), ([14], 0.004207595525349737), ([35], 0.002663629459347049), ([9], 0.0016386152939493943), ([3, 99], 0.0028129746426867413), ([69, 14], 0.008600071897033833), ([8, 67], 0.004480856815415209), ([25, 12], 0.00852660641878516), ([39, 78], 0.005315516331949301), ([82, 60], 0.004795940127740275), ([77, 73], 0.00568760632753338), ([61, 9], 0.005953384892065308), ([26, 64], 0.006614657104474747), ([15, 69, 14], 0.011893313047310962), ([55, 25, 12], 0.013414344959665038), ([58, 8, 67], 0.008420525658746089), ([18, 26, 64], 0.007288024085110193)]",0.04689705260990093,"[55, 25, 12, 15, 69, 14, 60, 26, 64, 61, 9, 77, 73]","[60, 77, 73, 61, 9, 26, 64, 15, 69, 14, 55, 25, 12]",[],"[0.00028967857360839844, 3.511958360671997, 0.00018286705017089844]",TRUE,FALSE,FALSE
91,22,19,"[([80], 0.0007229573385857647), ([5], 0.002079847861598948), ([63], 0.004509200345548487), ([96], 0.004480819731406994), ([10], 0.004677233816608449), ([7], 0.001816581628261485), ([83], 0.001533404158148416), ([3], 0.0030994070691466864), ([77], 0.003902686043532485), ([66], 0.00409128932865478), ([61, 63], 0.008692849015961342), ([11, 61, 63], 0.013475838250115236), ([85, 11, 61, 63], 0.01837721433397868), ([100, 85, 11, 61, 63], 0.018387229031187908)]",0.03098479972103983,"[10, 85, 11, 61, 63, 96, 66]","[10, 77, 66, 85, 11, 61, 63]",[],"[0.00011539459228515625, 0.005469322204589844, 7.200241088867188e-05]",TRUE,FALSE,FALSE
91,25,20,"[([65], 0.0005548965191500122), ([98], 0.002148734269546278), ([14], 0.002267665203653706), ([95], 0.0003878718347136662), ([70], 0.0032868426837597527), ([100], 0.0033634892427153104), ([37], 0.0034672649389041635), ([51], 0.0002922429382005126), ([97], 0.004214435906388531), ([40], 0.000985823749753056), ([63], 0.004973529851879542), ([64], 0.0036628062111385687), ([13, 95], 0.0007203786520688172), ([57, 65], 0.0049075234883658595), ([20, 97], 0.004938075491304852), ([71, 98], 0.006209340478792445), ([36, 51], 0.004222500276735793), ([32, 70], 0.0035321258721044565), ([74, 63], 0.006963171770798408), ([59, 40], 0.002460692714653376), ([5, 100], 0.0073502448414776295), ([68, 37], 0.006336014765462541), ([2, 14], 0.0022822308685662446), ([9, 64], 0.007876138276586108)]",0.01728238492628629,"[63, 97, 64, 5, 100]","[14, 37, 97, 5, 100]",[],"[5.1021575927734375e-05, 3.307864189147949, 0.00017762184143066406]",TRUE,FALSE,FALSE
91,25,21,"[([59], 0.00102129872796549), ([71], 0.0045241351305780175), ([32], 0.0001190980562484745), ([22], 0.0010587458923845166), ([43], 0.004386411238142983), ([54], 0.0012994703768011563), ([77], 0.001679403215930001), ([21], 0.004282904950293501), ([94], 0.001239120566655302), ([47], 0.0037543611141998647), ([74], 3.1396338880772e-05), ([41], 0.0035589787194665536), ([61], 0.0017801913834902695), ([3], 0.0004253870771487722), ([4], 0.0016939025439915733), ([85], 0.004256980210019711), ([96, 3], 0.0013375884379389902), ([13, 21], 0.00466672355626052), ([31, 22], 0.005923903792107875), ([98, 43], 0.006616571570697231), ([65, 32], 0.0002625834452869902), ([89, 71], 0.004546016949415891), ([46, 61], 0.0046000463440146475), ([23, 94], 0.004117680156773394), ([33, 47], 0.007273309890499078)]",0.04322461444368473,"[71, 43, 21, 85, 47, 41, 31, 22, 46, 61, 4, 23, 94, 77, 54]","[59, 71, 77, 21, 41, 85, 31, 22, 98, 43, 23, 94, 33, 47]",[],"[0.0003669261932373047, 11.365579605102539, 0.00021314620971679688]",FALSE,FALSE,FALSE
91,23,22,"[([99], 0.004885124057609618), ([16], 0.001459007387952761), ([54], 0.0026151283284548254), ([61], 0.004975006120714324), ([98], 0.0013975975426860127), ([21], 0.0010764763258690618), ([34], 0.0036560791898895364), ([15], 0.0012586199420475685), ([32], 3.71386130403234e-05), ([58], 0.0036171745927914382), ([68, 58], 0.0063349585329291695), ([3, 21], 0.0056723852477635235), ([11, 99], 0.009467952763321344), ([55, 11, 99], 0.01377010330030052), ([31, 3, 21], 0.007939357949015463), ([88, 68, 58], 0.008822379042348909)]",0.009597933809091387,"[61, 99]","[99, 61]","[11, 55, 61]","[3.075599670410156e-05, 0.0166933536529541, 0.00010466575622558594]",TRUE,FALSE,FALSE
91,22,23,"[([43], 0.003673360840716508), ([29], 0.004144893958991213), ([78], 0.002621987470281575), ([21], 0.0002392787427062176), ([46], 0.0014166889149493766), ([42], 0.001727691575972652), ([22], 0.0014020193135733194), ([63], 0.0009276239616880505), ([24], 0.0026972341653591792), ([3, 42], 0.0018866951884669192), ([83, 22], 0.00570497271386386), ([34, 43], 0.007490116804380215), ([48, 46], 0.003381087391941643), ([28, 29], 0.009143220437053765), ([86, 63], 0.003854083022119584), ([98, 21], 0.0007136346388895353), ([5, 24], 0.006109106357408654), ([26, 78], 0.007604208300141471)]",0.013503262271205425,"[29, 26, 78, 43]","[43, 29, 83, 22]",[],"[5.173683166503906e-05, 0.038874149322509766, 0.00011444091796875]",TRUE,FALSE,FALSE
91,20,24,"[([23], 0.004197671631986873), ([73], 0.0023122970653494234), ([53], 0.004269443401327668), ([7], 0.0002371623577779608), ([15], 0.002140838409740864), ([94], 0.002913436524527997), ([54], 0.004955515240768397), ([95], 0.00477497923593355), ([34], 0.0022052796329928045), ([29], 0.0009787171577719956), ([79], 0.003677793178520112), ([87], 0.0010525675025524256), ([78], 0.0006260057209457399), ([83], 0.004455074826359177), ([90], 0.002394468248905835), ([48], 0.0012542982706131329), ([30], 0.0001202745131071864), ([85], 0.0027513034396132318), ([42], 0.0016554118627513726), ([81, 7], 0.004996980415979177)]",0.0208220339587301,"[54, 95, 83, 53, 23]","[53, 54, 95, 83, 90]",[],"[5.221366882324219e-05, 2.7861433029174805, 0.00016808509826660156]",TRUE,FALSE,FALSE
91,20,25,"[([40], 0.0013052754474095253), ([25], 0.0028755451154834923), ([90], 0.0023870808100415765), ([37], 0.0011864205868202132), ([86, 37], 0.0021883790051895435), ([60, 90], 0.004340281877283125), ([5, 25], 0.007599756607036079), ([56, 40], 0.004754885713883622)]",0.0049792779352160355,"[25, 90]","[25, 90]","[5, 56]","[3.790855407714844e-05, 0.00010776519775390625, 4.57763671875e-05]",TRUE,TRUE,TRUE
91,24,26,"[([85], 0.003539625952625391), ([89], 0.004746012379830119), ([7], 0.002823748937292032), ([58], 0.004780929251914256), ([73], 0.0033412252776255052), ([71], 0.0031982330156209806), ([54], 0.002919711784444157), ([29], 0.0004911060451794558), ([48], 0.0003526988635024453), ([82], 0.002361090507164234), ([11], 0.002226240821367956), ([15], 0.000780772557544669), ([13], 0.0002456637494322272), ([92], 6.04991562998342e-05), ([79], 0.0040078222559807326), ([26], 0.0032808040346587407), ([36], 0.004196159850436788), ([28], 0.0034271971184062383), ([27], 0.0003618325177254317), ([64], 0.0034055464958153763), ([51], 0.0025471727531168513), ([95], 0.003355390133891568), ([72, 85], 0.0038514562091066747), ([69, 72, 85], 0.007298694790395133)]",0.03233028387688864,"[58, 89, 36, 79, 85, 28, 64, 95, 73]","[85, 7, 58, 54, 79, 26, 36, 28, 95]",[],"[0.00012969970703125, 30.19259548187256, 0.0002205371856689453]",TRUE,FALSE,FALSE
91,21,27,"[([6], 0.0011903607309162673), ([19], 0.0008926269870525782), ([60], 0.0023497287637051513), ([56], 0.0009477539995304707), ([34], 0.000943572177274446), ([42], 0.0006646574137441985), ([24, 6], 0.0032414124752878225), ([23, 34], 0.0020487739891453484), ([11, 56], 0.0024181261211760796), ([67, 60], 0.002543499106098201), ([28, 19], 0.0012769315814435151), ([52, 42], 0.0013109516031284425), ([89, 67, 60], 0.0032789366193550773), ([26, 24, 6], 0.00350621231929723), ([18, 28, 19], 0.00537450158096558), ([46, 11, 56], 0.005100948419514247), ([91, 23, 34], 0.0035698314710651), ([95, 52, 42], 0.0015077711526058925)]",0.027676338760680805,[],[],[],"[0.00043463706970214844, 0.008318662643432617, 0.00010919570922851562]",TRUE,TRUE,TRUE
91,23,28,"[([19], 0.002513018974415459), ([12], 0.0015687359102095934), ([34], 0.00237133427476806), ([38], 0.002060233340188755), ([76], 0.0001638801349924274), ([88], 0.002219209239515829), ([75], 0.0018775614482755255), ([89], 0.002632380199286089), ([74], 0.0027745614034801747), ([83], 0.0014286290229196075), ([82], 0.004131902267996719), ([56], 0.0030829340033221926), ([48], 0.0012800837611841348), ([54], 0.00397772389368005), ([3], 0.000151126326686119), ([78], 0.0029405276524883854), ([51], 0.0013154758295029069), ([23], 0.004390418587893938), ([98], 0.002188047761616057), ([53], 0.004108856321531616), ([17], 0.004953766387892743), ([44], 0.001202612044455208), ([33, 38], 0.0024701140643307155)]",0.025148603377440872,"[17, 23, 82, 53, 54, 56, 78]","[75, 74, 56, 54, 23, 53, 17]",[],"[6.771087646484375e-05, 21.566901922225952, 0.0003039836883544922]",TRUE,FALSE,FALSE
91,24,29,"[([93], 0.004222985358838332), ([49], 0.0017236938452773881), ([63], 0.0003517176492853924), ([57], 0.0003509369651981586), ([30], 0.00293655851603378), ([55], 0.0010228230392011807), ([35], 5.58301406317591e-05), ([47], 0.004401843430717191), ([62], 0.0020487990519890776), ([28], 0.0013845333688490308), ([40], 0.0033016317777809696), ([2], 0.0007628631981881479), ([96], 0.004441752744136118), ([83], 0.0001290718758582798), ([23], 0.0037143497668135164), ([38], 0.0027089879214798255), ([76], 0.0032208807455637225), ([24], 0.004176887536635066), ([68], 0.0019087100682961035), ([79, 93], 0.00904001951460659), ([91, 63], 0.003109164742510718), ([1, 62], 0.004277126373302575), ([10, 91, 63], 0.005019252950158215), ([71, 1, 62], 0.008640964134134725)]",0.0031330137436142856,[96],[76],[79],"[3.0279159545898438e-05, 12.16648006439209, 0.0001742839813232422]",TRUE,TRUE,TRUE
